Freq.,abs(V(vout)/V(vs))
1.19758684074938e+000,-2.21017517862845e+001
1.19794381157057e+000,-2.20988548369470e+001
1.19830088879588e+000,-2.20959580655811e+001
1.19865807245701e+000,-2.20930614721169e+001
1.19901536258570e+000,-2.20901650564843e+001
1.19937275921369e+000,-2.20872688186134e+001
1.19973026237271e+000,-2.20843727584341e+001
1.20008787209452e+000,-2.20814768758765e+001
1.20044558841088e+000,-2.20785811708706e+001
1.20080341135357e+000,-2.20756856433467e+001
1.20116134095438e+000,-2.20727902932347e+001
1.20151937724509e+000,-2.20698951204649e+001
1.20187752025750e+000,-2.20670001249673e+001
1.20223577002342e+000,-2.20641053066722e+001
1.20259412657469e+000,-2.20612106655099e+001
1.20295258994311e+000,-2.20583162014104e+001
1.20331116016055e+000,-2.20554219143042e+001
1.20366983725884e+000,-2.20525278041215e+001
1.20402862126984e+000,-2.20496338707925e+001
1.20438751222542e+000,-2.20467401142477e+001
1.20474651015746e+000,-2.20438465344174e+001
1.20510561509785e+000,-2.20409531312319e+001
1.20546482707848e+000,-2.20380599046217e+001
1.20582414613126e+000,-2.20351668545173e+001
1.20618357228810e+000,-2.20322739808489e+001
1.20654310558093e+000,-2.20293812835473e+001
1.20690274604168e+000,-2.20264887625427e+001
1.20726249370230e+000,-2.20235964177658e+001
1.20762234859474e+000,-2.20207042491472e+001
1.20798231075097e+000,-2.20178122566173e+001
1.20834238020295e+000,-2.20149204401068e+001
1.20870255698267e+000,-2.20120287995463e+001
1.20906284112213e+000,-2.20091373348665e+001
1.20942323265331e+000,-2.20062460459980e+001
1.20978373160824e+000,-2.20033549328715e+001
1.21014433801893e+000,-2.20004639954177e+001
1.21050505191741e+000,-2.19975732335674e+001
1.21086587333573e+000,-2.19946826472514e+001
1.21122680230593e+000,-2.19917922364003e+001
1.21158783886007e+000,-2.19889020009452e+001
1.21194898303021e+000,-2.19860119408167e+001
1.21231023484845e+000,-2.19831220559457e+001
1.21267159434685e+000,-2.19802323462632e+001
1.21303306155753e+000,-2.19773428117000e+001
1.21339463651258e+000,-2.19744534521871e+001
1.21375631924412e+000,-2.19715642676554e+001
1.21411810978428e+000,-2.19686752580360e+001
1.21448000816519e+000,-2.19657864232598e+001
1.21484201441900e+000,-2.19628977632578e+001
1.21520412857787e+000,-2.19600092779611e+001
1.21556635067394e+000,-2.19571209673009e+001
1.21592868073941e+000,-2.19542328312081e+001
1.21629111880645e+000,-2.19513448696140e+001
1.21665366490725e+000,-2.19484570824496e+001
1.21701631907402e+000,-2.19455694696462e+001
1.21737908133896e+000,-2.19426820311349e+001
1.21774195173431e+000,-2.19397947668471e+001
1.21810493029229e+000,-2.19369076767138e+001
1.21846801704514e+000,-2.19340207606665e+001
1.21883121202510e+000,-2.19311340186363e+001
1.21919451526445e+000,-2.19282474505547e+001
1.21955792679546e+000,-2.19253610563530e+001
1.21992144665039e+000,-2.19224748359625e+001
1.22028507486153e+000,-2.19195887893146e+001
1.22064881146120e+000,-2.19167029163408e+001
1.22101265648169e+000,-2.19138172169725e+001
1.22137660995532e+000,-2.19109316911411e+001
1.22174067191442e+000,-2.19080463387783e+001
1.22210484239133e+000,-2.19051611598154e+001
1.22246912141839e+000,-2.19022761541840e+001
1.22283350902796e+000,-2.18993913218157e+001
1.22319800525240e+000,-2.18965066626421e+001
1.22356261012409e+000,-2.18936221765947e+001
1.22392732367542e+000,-2.18907378636054e+001
1.22429214593878e+000,-2.18878537236056e+001
1.22465707694657e+000,-2.18849697565270e+001
1.22502211673120e+000,-2.18820859623015e+001
1.22538726532511e+000,-2.18792023408607e+001
1.22575252276073e+000,-2.18763188921364e+001
1.22611788907049e+000,-2.18734356160604e+001
1.22648336428685e+000,-2.18705525125644e+001
1.22684894844228e+000,-2.18676695815804e+001
1.22721464156924e+000,-2.18647868230402e+001
1.22758044370022e+000,-2.18619042368756e+001
1.22794635486770e+000,-2.18590218230186e+001
1.22831237510420e+000,-2.18561395814011e+001
1.22867850444221e+000,-2.18532575119551e+001
1.22904474291426e+000,-2.18503756146125e+001
1.22941109055289e+000,-2.18474938893054e+001
1.22977754739062e+000,-2.18446123359658e+001
1.23014411346002e+000,-2.18417309545257e+001
1.23051078879363e+000,-2.18388497449172e+001
1.23087757342403e+000,-2.18359687070724e+001
1.23124446738380e+000,-2.18330878409236e+001
1.23161147070552e+000,-2.18302071464027e+001
1.23197858342180e+000,-2.18273266234419e+001
1.23234580556524e+000,-2.18244462719736e+001
1.23271313716845e+000,-2.18215660919299e+001
1.23308057826407e+000,-2.18186860832431e+001
1.23344812888473e+000,-2.18158062458454e+001
1.23381578906309e+000,-2.18129265796692e+001
1.23418355883178e+000,-2.18100470846467e+001
1.23455143822349e+000,-2.18071677607104e+001
1.23491942727089e+000,-2.18042886077925e+001
1.23528752600666e+000,-2.18014096258256e+001
1.23565573446350e+000,-2.17985308147420e+001
1.23602405267411e+000,-2.17956521744741e+001
1.23639248067122e+000,-2.17927737049545e+001
1.23676101848753e+000,-2.17898954061157e+001
1.23712966615579e+000,-2.17870172778901e+001
1.23749842370875e+000,-2.17841393202104e+001
1.23786729117915e+000,-2.17812615330090e+001
1.23823626859976e+000,-2.17783839162187e+001
1.23860535600335e+000,-2.17755064697719e+001
1.23897455342271e+000,-2.17726291936015e+001
1.23934386089062e+000,-2.17697520876399e+001
1.23971327843990e+000,-2.17668751518200e+001
1.24008280610335e+000,-2.17639983860745e+001
1.24045244391380e+000,-2.17611217903360e+001
1.24082219190408e+000,-2.17582453645375e+001
1.24119205010703e+000,-2.17553691086116e+001
1.24156201855550e+000,-2.17524930224912e+001
1.24193209728235e+000,-2.17496171061091e+001
1.24230228632046e+000,-2.17467413593983e+001
1.24267258570270e+000,-2.17438657822915e+001
1.24304299546197e+000,-2.17409903747218e+001
1.24341351563117e+000,-2.17381151366220e+001
1.24378414624321e+000,-2.17352400679252e+001
1.24415488733100e+000,-2.17323651685644e+001
1.24452573892748e+000,-2.17294904384725e+001
1.24489670106559e+000,-2.17266158775826e+001
1.24526777377828e+000,-2.17237414858278e+001
1.24563895709850e+000,-2.17208672631411e+001
1.24601025105923e+000,-2.17179932094557e+001
1.24638165569345e+000,-2.17151193247048e+001
1.24675317103414e+000,-2.17122456088215e+001
1.24712479711430e+000,-2.17093720617389e+001
1.24749653396695e+000,-2.17064986833904e+001
1.24786838162510e+000,-2.17036254737091e+001
1.24824034012177e+000,-2.17007524326284e+001
1.24861240949002e+000,-2.16978795600816e+001
1.24898458976288e+000,-2.16950068560018e+001
1.24935688097341e+000,-2.16921343203226e+001
1.24972928315468e+000,-2.16892619529772e+001
1.25010179633978e+000,-2.16863897538990e+001
1.25047442056177e+000,-2.16835177230216e+001
1.25084715585377e+000,-2.16806458602782e+001
1.25122000224889e+000,-2.16777741656025e+001
1.25159295978023e+000,-2.16749026389278e+001
1.25196602848092e+000,-2.16720312801878e+001
1.25233920838411e+000,-2.16691600893159e+001
1.25271249952293e+000,-2.16662890662457e+001
1.25308590193055e+000,-2.16634182109108e+001
1.25345941564013e+000,-2.16605475232449e+001
1.25383304068485e+000,-2.16576770031815e+001
1.25420677709789e+000,-2.16548066506544e+001
1.25458062491245e+000,-2.16519364655973e+001
1.25495458416174e+000,-2.16490664479438e+001
1.25532865487897e+000,-2.16461965976277e+001
1.25570283709736e+000,-2.16433269145828e+001
1.25607713085016e+000,-2.16404573987429e+001
1.25645153617061e+000,-2.16375880500418e+001
1.25682605309197e+000,-2.16347188684133e+001
1.25720068164749e+000,-2.16318498537914e+001
1.25757542187046e+000,-2.16289810061099e+001
1.25795027379416e+000,-2.16261123253027e+001
1.25832523745189e+000,-2.16232438113038e+001
1.25870031287694e+000,-2.16203754640471e+001
1.25907550010264e+000,-2.16175072834667e+001
1.25945079916232e+000,-2.16146392694966e+001
1.25982621008930e+000,-2.16117714220708e+001
1.26020173291693e+000,-2.16089037411234e+001
1.26057736767856e+000,-2.16060362265885e+001
1.26095311440757e+000,-2.16031688784002e+001
1.26132897313732e+000,-2.16003016964927e+001
1.26170494390120e+000,-2.15974346808001e+001
1.26208102673261e+000,-2.15945678312567e+001
1.26245722166494e+000,-2.15917011477967e+001
1.26283352873162e+000,-2.15888346303542e+001
1.26320994796606e+000,-2.15859682788637e+001
1.26358647940171e+000,-2.15831020932593e+001
1.26396312307201e+000,-2.15802360734754e+001
1.26433987901040e+000,-2.15773702194465e+001
1.26471674725036e+000,-2.15745045311067e+001
1.26509372782536e+000,-2.15716390083906e+001
1.26547082076888e+000,-2.15687736512326e+001
1.26584802611442e+000,-2.15659084595671e+001
1.26622534389549e+000,-2.15630434333286e+001
1.26660277414559e+000,-2.15601785724516e+001
1.26698031689825e+000,-2.15573138768707e+001
1.26735797218701e+000,-2.15544493465203e+001
1.26773574004540e+000,-2.15515849813351e+001
1.26811362050699e+000,-2.15487207812497e+001
1.26849161360534e+000,-2.15458567461987e+001
1.26886971937401e+000,-2.15429928761167e+001
1.26924793784661e+000,-2.15401291709385e+001
1.26962626905671e+000,-2.15372656305987e+001
1.27000471303793e+000,-2.15344022550321e+001
1.27038326982388e+000,-2.15315390441734e+001
1.27076193944818e+000,-2.15286759979574e+001
1.27114072194447e+000,-2.15258131163190e+001
1.27151961734639e+000,-2.15229503991928e+001
1.27189862568759e+000,-2.15200878465140e+001
1.27227774700175e+000,-2.15172254582172e+001
1.27265698132253e+000,-2.15143632342374e+001
1.27303632868362e+000,-2.15115011745096e+001
1.27341578911871e+000,-2.15086392789686e+001
1.27379536266152e+000,-2.15057775475496e+001
1.27417504934574e+000,-2.15029159801874e+001
1.27455484920511e+000,-2.15000545768172e+001
1.27493476227337e+000,-2.14971933373740e+001
1.27531478858425e+000,-2.14943322617928e+001
1.27569492817152e+000,-2.14914713500089e+001
1.27607518106893e+000,-2.14886106019573e+001
1.27645554731026e+000,-2.14857500175732e+001
1.27683602692930e+000,-2.14828895967918e+001
1.27721661995984e+000,-2.14800293395483e+001
1.27759732643569e+000,-2.14771692457780e+001
1.27797814639066e+000,-2.14743093154161e+001
1.27835907985857e+000,-2.14714495483979e+001
1.27874012687328e+000,-2.14685899446587e+001
1.27912128746860e+000,-2.14657305041339e+001
1.27950256167842e+000,-2.14628712267588e+001
1.27988394953658e+000,-2.14600121124688e+001
1.28026545107696e+000,-2.14571531611995e+001
1.28064706633346e+000,-2.14542943728861e+001
1.28102879533997e+000,-2.14514357474641e+001
1.28141063813038e+000,-2.14485772848692e+001
1.28179259473863e+000,-2.14457189850367e+001
1.28217466519863e+000,-2.14428608479023e+001
1.28255684954433e+000,-2.14400028734015e+001
1.28293914780966e+000,-2.14371450614699e+001
1.28332156002859e+000,-2.14342874120432e+001
1.28370408623508e+000,-2.14314299250569e+001
1.28408672646310e+000,-2.14285726004468e+001
1.28446948074666e+000,-2.14257154381486e+001
1.28485234911973e+000,-2.14228584380979e+001
1.28523533161634e+000,-2.14200016002306e+001
1.28561842827049e+000,-2.14171449244824e+001
1.28600163911622e+000,-2.14142884107892e+001
1.28638496418756e+000,-2.14114320590868e+001
1.28676840351856e+000,-2.14085758693109e+001
1.28715195714328e+000,-2.14057198413975e+001
1.28753562509578e+000,-2.14028639752826e+001
1.28791940741015e+000,-2.14000082709020e+001
1.28830330412047e+000,-2.13971527281917e+001
1.28868731526085e+000,-2.13942973470877e+001
1.28907144086538e+000,-2.13914421275260e+001
1.28945568096819e+000,-2.13885870694427e+001
1.28984003560341e+000,-2.13857321727737e+001
1.29022450480518e+000,-2.13828774374552e+001
1.29060908860765e+000,-2.13800228634233e+001
1.29099378704497e+000,-2.13771684506142e+001
1.29137860015132e+000,-2.13743141989639e+001
1.29176352796088e+000,-2.13714601084088e+001
1.29214857050783e+000,-2.13686061788849e+001
1.29253372782638e+000,-2.13657524103286e+001
1.29291899995073e+000,-2.13628988026762e+001
1.29330438691512e+000,-2.13600453558638e+001
1.29368988875376e+000,-2.13571920698279e+001
1.29407550550091e+000,-2.13543389445048e+001
1.29446123719080e+000,-2.13514859798309e+001
1.29484708385771e+000,-2.13486331757425e+001
1.29523304553590e+000,-2.13457805321760e+001
1.29561912225967e+000,-2.13429280490680e+001
1.29600531406329e+000,-2.13400757263549e+001
1.29639162098107e+000,-2.13372235639732e+001
1.29677804304733e+000,-2.13343715618595e+001
1.29716458029638e+000,-2.13315197199502e+001
1.29755123276256e+000,-2.13286680381820e+001
1.29793800048022e+000,-2.13258165164914e+001
1.29832488348371e+000,-2.13229651548152e+001
1.29871188180739e+000,-2.13201139530899e+001
1.29909899548563e+000,-2.13172629112522e+001
1.29948622455282e+000,-2.13144120292389e+001
1.29987356904335e+000,-2.13115613069866e+001
1.30026102899164e+000,-2.13087107444322e+001
1.30064860443209e+000,-2.13058603415125e+001
1.30103629539913e+000,-2.13030100981641e+001
1.30142410192719e+000,-2.13001600143241e+001
1.30181202405072e+000,-2.12973100899292e+001
1.30220006180419e+000,-2.12944603249163e+001
1.30258821522204e+000,-2.12916107192223e+001
1.30297648433877e+000,-2.12887612727843e+001
1.30336486918885e+000,-2.12859119855391e+001
1.30375336980678e+000,-2.12830628574237e+001
1.30414198622708e+000,-2.12802138883752e+001
1.30453071848426e+000,-2.12773650783307e+001
1.30491956661284e+000,-2.12745164272271e+001
1.30530853064738e+000,-2.12716679350016e+001
1.30569761062240e+000,-2.12688196015913e+001
1.30608680657248e+000,-2.12659714269334e+001
1.30647611853218e+000,-2.12631234109650e+001
1.30686554653609e+000,-2.12602755536233e+001
1.30725509061879e+000,-2.12574278548456e+001
1.30764475081488e+000,-2.12545803145692e+001
1.30803452715897e+000,-2.12517329327312e+001
1.30842441968569e+000,-2.12488857092690e+001
1.30881442842966e+000,-2.12460386441200e+001
1.30920455342553e+000,-2.12431917372214e+001
1.30959479470795e+000,-2.12403449885107e+001
1.30998515231158e+000,-2.12374983979254e+001
1.31037562627109e+000,-2.12346519654027e+001
1.31076621662117e+000,-2.12318056908802e+001
1.31115692339650e+000,-2.12289595742954e+001
1.31154774663180e+000,-2.12261136155859e+001
1.31193868636178e+000,-2.12232678146890e+001
1.31232974262115e+000,-2.12204221715424e+001
1.31272091544466e+000,-2.12175766860837e+001
1.31311220486705e+000,-2.12147313582506e+001
1.31350361092308e+000,-2.12118861879806e+001
1.31389513364750e+000,-2.12090411752114e+001
1.31428677307510e+000,-2.12061963198807e+001
1.31467852924067e+000,-2.12033516219263e+001
1.31507040217899e+000,-2.12005070812859e+001
1.31546239192488e+000,-2.11976626978972e+001
1.31585449851316e+000,-2.11948184716982e+001
1.31624672197864e+000,-2.11919744026265e+001
1.31663906235618e+000,-2.11891304906201e+001
1.31703151968061e+000,-2.11862867356168e+001
1.31742409398681e+000,-2.11834431375546e+001
1.31781678530963e+000,-2.11805996963714e+001
1.31820959368395e+000,-2.11777564120051e+001
1.31860251914467e+000,-2.11749132843937e+001
1.31899556172669e+000,-2.11720703134753e+001
1.31938872146492e+000,-2.11692274991878e+001
1.31978199839428e+000,-2.11663848414694e+001
1.32017539254970e+000,-2.11635423402580e+001
1.32056890396612e+000,-2.11606999954920e+001
1.32096253267850e+000,-2.11578578071093e+001
1.32135627872180e+000,-2.11550157750482e+001
1.32175014213099e+000,-2.11521738992468e+001
1.32214412294105e+000,-2.11493321796434e+001
1.32253822118699e+000,-2.11464906161762e+001
1.32293243690380e+000,-2.11436492087835e+001
1.32332677012651e+000,-2.11408079574036e+001
1.32372122089012e+000,-2.11379668619748e+001
1.32411578922970e+000,-2.11351259224355e+001
1.32451047518027e+000,-2.11322851387241e+001
1.32490527877689e+000,-2.11294445107788e+001
1.32530020005464e+000,-2.11266040385383e+001
1.32569523904859e+000,-2.11237637219410e+001
1.32609039579382e+000,-2.11209235609252e+001
1.32648567032545e+000,-2.11180835554296e+001
1.32688106267857e+000,-2.11152437053927e+001
1.32727657288831e+000,-2.11124040107530e+001
1.32767220098979e+000,-2.11095644714491e+001
1.32806794701817e+000,-2.11067250874197e+001
1.32846381100858e+000,-2.11038858586033e+001
1.32885979299619e+000,-2.11010467849388e+001
1.32925589301617e+000,-2.10982078663646e+001
1.32965211110371e+000,-2.10953691028197e+001
1.33004844729399e+000,-2.10925304942426e+001
1.33044490162222e+000,-2.10896920405722e+001
1.33084147412362e+000,-2.10868537417474e+001
1.33123816483341e+000,-2.10840155977068e+001
1.33163497378682e+000,-2.10811776083894e+001
1.33203190101911e+000,-2.10783397737341e+001
1.33242894656552e+000,-2.10755020936797e+001
1.33282611046132e+000,-2.10726645681652e+001
1.33322339274179e+000,-2.10698271971295e+001
1.33362079344221e+000,-2.10669899805117e+001
1.33401831259789e+000,-2.10641529182507e+001
1.33441595024414e+000,-2.10613160102856e+001
1.33481370641627e+000,-2.10584792565554e+001
1.33521158114961e+000,-2.10556426569993e+001
1.33560957447950e+000,-2.10528062115563e+001
1.33600768644129e+000,-2.10499699201656e+001
1.33640591707035e+000,-2.10471337827663e+001
1.33680426640204e+000,-2.10442977992977e+001
1.33720273447176e+000,-2.10414619696990e+001
1.33760132131488e+000,-2.10386262939094e+001
1.33800002696682e+000,-2.10357907718682e+001
1.33839885146299e+000,-2.10329554035147e+001
1.33879779483880e+000,-2.10301201887882e+001
1.33919685712971e+000,-2.10272851276282e+001
1.33959603837115e+000,-2.10244502199739e+001
1.33999533859858e+000,-2.10216154657647e+001
1.34039475784747e+000,-2.10187808649402e+001
1.34079429615329e+000,-2.10159464174397e+001
1.34119395355153e+000,-2.10131121232028e+001
1.34159373007770e+000,-2.10102779821690e+001
1.34199362576729e+000,-2.10074439942778e+001
1.34239364065583e+000,-2.10046101594687e+001
1.34279377477885e+000,-2.10017764776814e+001
1.34319402817189e+000,-2.09989429488555e+001
1.34359440087050e+000,-2.09961095729306e+001
1.34399489291025e+000,-2.09932763498465e+001
1.34439550432670e+000,-2.09904432795427e+001
1.34479623515544e+000,-2.09876103619591e+001
1.34519708543206e+000,-2.09847775970353e+001
1.34559805519217e+000,-2.09819449847112e+001
1.34599914447139e+000,-2.09791125249266e+001
1.34640035330533e+000,-2.09762802176213e+001
1.34680168172964e+000,-2.09734480627351e+001
